place_id,review_text,rating,time,relative_time_description,language
ChIJ328hh1a8cEgRpcastiipkNE,"e aware - NEVER USE THIS ORGANISATION …
I never leave a complaint about anything as I always choose to put it down to experience, but on this occasion I am so disappointed I feel I should warn other customers!! I have added all the email I received so you can your own mind up!! However two points to consider - an organisation that holds you to terms and conditions that you never signed or agreed?? But they failed to provide me the service I paid for but no consequences for them? All I wanted was the service I requested! Over 2 months later and three chaser calls this is the response!! I am appalled! I will be taking further action - but please prevent yourself being in a similar situation.

Thank you for taking the time to share your feedback and for affording us the opportunity to investigate the concerns raised in your complaint dated the 17th of October 2025. Following a full review of the concerns and having completed our investigation with the relevant internal teams, I hope this response provides clarity and reassurance.

Firstly, we would like to acknowledge your frustration and apologise that you feel your experience did not meet the standards we aim to deliver. It is regrettable that you felt the need to raise a complaint, but we are grateful that you did — feedback from our clients is crucial in helping us improve our service.
We understand that you raised concerns regarding your Laser Hair Removal packages for upper lip and chin that you purchased at our Edgbaston clinic on the 16th of July 2025. Our records indicate that your first treatment was scheduled for the 30th of July 2025, but unfortunately, this appointment had to be cancelled due to staffing issues. We also understand that you were expecting a call from the clinic to reschedule your appointment, which regrettably has not yet taken place.
We have since engaged with the Edgbaston Clinic Manager, Ms. Maisie Wilkins, and the team at the clinic are working diligently to ensure smooth operations for all clients. The team would like to extend their sincere apologies for the lack of communication and the handling of your previous appointment.

We fully acknowledge how frustrating this must have been, especially with the expectation of attending a clinic to receive timely and effective care. While we recognise that the scheduling inconsistencies you encountered at our Edgbaston clinic has fell short of both your expectations and our own, outlined within our Terms and Conditions we state; “pre-paid course treatments are only refundable for medical reasons which require approval of the Clinical Services Director. Any refund agreed is calculated by deducting the cost of all treatments already performed, from the total price of the course of treatment paid by the patient.”

In light of this, we must respectfully decline your request for a refund of your current package.

Whilst we have no contractual obligation to do so, as a gesture of goodwill we will provide an extension of your package of three (3) months. To confirm, the package expiration date for your Laser Hair Removal packages will now be the 16th of October 2026. Thereafter, any unused treatments will be redeemed.

While we cannot change your previous experience, we remain committed to supporting your treatment journey to a successful outcome.

Yours Sincerely,
Sk:n / The Harley Medical Group
Megan",1,1768019718,3 weeks ago,en
ChIJ328hh1a8cEgRpcastiipkNE,"SKN just feels different — there’s a real sense of trust in everything they do. Marni has been amazing. She’s warm, caring, and genuinely brilliant at what she does. She’s a real credit to the clinic.",5,1765275545,a month ago,en
ChIJ328hh1a8cEgRpcastiipkNE,"Im Having My Hair laser Treatment at Sk:n Edgbaston and I must say What a Lovely Clinic With Wide range of Treatments My experience soo far has been great Very Friendly Staff Very Helpful They explain Everything About the Treatment Very Clearly, The Lovely Lady Doing my treatment Christina Has been Very helpful, sweet and Careful, consistently asking the client if they are Okay during the treatment, i would 100% Recommend Sk:n :)",5,1769011165,2 weeks ago,en
ChIJ328hh1a8cEgRpcastiipkNE,"I had laser facial hair removal today and have been coming for a while, today Christina treated me and I found her very professional and competent in her treatment and overall the service has been excellent at the clinic.",5,1764239179,2 months ago,en
ChIJr5FLaIm8cEgR8UYRypVUc9A,"This member of staff was extremely rude. Her manners and body language were unacceptable, not just towards me but towards other customers as well. I was trying to use my Boots card, but needed to download the app. She insisted she had to log off the till and kept telling me to hurry up, sighing throughout the interaction.I found this behaviour very disappointing and feel the level of service needs to be improved.

the one in the blue and white top",1,1768498557,3 weeks ago,en
ChIJr5FLaIm8cEgR8UYRypVUc9A,"We went to boots today and did not like the treatment at all. First there wasn't any announcement about closing because I was anticipating it to make my way to the till in a timely manner. We went to the tills as soon as requested. We paid for our shopping and a lady came, stood behind us and consistently kept telling us that the store is closed and to make our way to the exit. 4 times. We understood it the first but obviously we weren't going to leave without taking what he had paid for!!!! To add to that, the till did not print our receipt properly and instead of helping us out, she kept repeating the store is closed like a broken record! The security staff was also unnecessarily rude and were seen arguing with other people! This is not the way you should treat your customers. Specially ones that come to your branch very often and usually enjoy being there. Highly disappointed.
I urge the managing team to kindly look into the staff's behaviour today and take appropriate action.",1,1765654665,a month ago,en
ChIJr5FLaIm8cEgR8UYRypVUc9A,"DON'T DO VACCINATIONS HERE! I paid £185 for one dose of HPV vaccine and £65 for one dose of Tick-borne Encephalitis. The doctor went away for a long time and then came back with two open cardboard packagings where the vaccines supposedly were taken from. How do I know they didn't switch the genuine branded vaccines for cheap knock offs or just saline? All vaccines must be opened in front of you and used immediately! Do not allow to take them out of your sight! The manager assured me it's their ""protocol"" and refused to reimburse or do a second shot under my observation. Scammers!",1,1761490476,3 months ago,en
ChIJr5FLaIm8cEgR8UYRypVUc9A,"I must say I am absolutely gobsmacked, my experience here was HORRIBLE ! One of your workers (Madira or madina whos a beauty specialist ) has been so disrespectful towards us and when we asked for her name , she told us she didn’t need to say it and started giving us dirty looks with two other white women ( they had quite a lot of makeup on) . Honestly it’s people like this that make you feel scared to go shopping . A boots worker should never act this way towards customers. We hope something is done about her horrible personality. P.s her bright blue lenses scared me .",1,1769276284,a week ago,en
ChIJr5FLaIm8cEgR8UYRypVUc9A,"A heartfelt thank you to Ms Sue at Boots, High Street

Today was a really tough day for me — I couldn’t make it to Dublin as planned, and I lost £67 on the trip. I was feeling quite low and decided to go shopping with my husband just to clear my head a bit. We went into Boots on High Street, and that’s where I met Ms. Sue at the customer service desk.

From the very start, she was so kind and genuinely caring. She went above and beyond to help us sort out an issue with my Boots Advantage card, and she did it all with such patience, warmth, and professionalism. You could just feel how much she truly cares about people.

When she heard what a rough day I’d had, she gave me a hug, and wished me all the best — and honestly, that simple act of kindness meant so much to me. It completely lifted my spirits. In a world where everyone is rushing, meeting someone like Ms Sue — so pure-hearted, understanding, and kind — really stands out.

Thank you, Ms Sue, for turning a bad day into a reminder that there are still beautiful souls out there. Boots is very lucky to have you. 💛",5,1762029226,3 months ago,en
ChIJI6RGWoW8cEgRU9sRkg7oxiM,"Found my new nail shop so happy!
Fantastic service from staff, lovely atmosphere, staff all friendly and professional. Mary was super attentive and warm, I left this shop with the exact nails I wanted, I had zero issues for the entire time I was there, and will definitely be visiting again. Thank you!!",5,1767644209,a month ago,en
ChIJI6RGWoW8cEgRU9sRkg7oxiM,My favourite nail shop. They do hands and feet at the SAME time saving loads of time! And the shape and service is always amazing. I have been coming here for 2 years. No complaints,5,1768495473,3 weeks ago,en
ChIJI6RGWoW8cEgRU9sRkg7oxiM,I had a very good experience today. Selena done my nails for me and she was such a nice lady u would deffo recommend going here. Will be back again for sure.,5,1764331353,2 months ago,en
ChIJI6RGWoW8cEgRU9sRkg7oxiM,Selena did an amazing job on my French tip nails!  The service was super quick and she was so nice. Definitely 5 stars for the beautiful work and great customer service.,5,1760796883,3 months ago,en
